,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Cust_enroll_year,Cust_enroll_month,Cust_enroll_Quarter,Cust_enroll_day,Cust_enroll_month_Phase,Age,Joining_Age
652,6661.0,1984,Graduation,Married,67445.0,0,1,2022-08-12,63,757,80,217,29.0,80.0,11,5,9,6.0,12,6,0,0,0,0,0,0,3,11,0,2022,August,Q3,Friday,Middle,41,38
653,4725.0,1960,PhD,Together,50616.0,0,1,2024-04-13,71,30,2,25,0.0,1.0,9,1,1,1.0,4,2,0,0,0,0,0,0,3,11,0,2024,April,Q2,Saturday,Middle,65,64
654,3277.0,1965,Graduation,Divorced,49431.0,0,1,2022-08-03,9,219,3,100,26.0,0.0,17,2,7,1.0,5,8,0,0,0,0,0,0,3,11,0,2022,August,Q3,Wednesday,Start,60,57
655,5555.0,1985,Graduation,Divorced,94443.83999999998,0,0,2024-02-07,81,1,1,2,1.0,1.0,1,0,0,0.0,2,1,0,0,0,0,0,0,3,11,0,2024,February,Q1,Wednesday,Start,40,39
656,2564.0,1963,Graduation,Together,61278.0,0,1,2024-01-04,87,111,3,28,2.0,6.0,15,2,3,1.0,4,6,0,0,0,0,0,0,3,11,0,2024,January,Q1,Thursday,Start,62,61
657,946.0,1968,2n Cycle,Together,26490.0,0,0,2022-09-22,92,45,47,52,21.0,20.0,25,2,3,1.0,5,6,0,0,0,0,0,0,3,11,0,2022,September,Q3,Thursday,End,57,54
658,3867.0,1957,PhD,Together,73059.0,0,1,2023-08-31,36,410,112,420,0.0,82.0,71,1,9,3.0,13,4,0,0,0,0,0,0,3,11,0,2023,August,Q3,Thursday,End,68,66
659,6940.0,1976,PhD,Single,46734.0,1,2,2023-10-21,86,100,1,39,6.0,1.0,76,4,3,2.0,3,6,1,0,0,0,0,0,3,11,0,2023,October,Q4,Saturday,End,49,47
660,130.76,1973,Graduation,Together,56253.0,0,1,2022-12-07,83,509,0,65,7.0,11.0,5,4,7,2.0,9,6,0,0,0,0,0,0,3,11,0,2022,December,Q4,Wednesday,Start,52,49
661,7093.0,1995,Graduation,Married,19986.0,1,0,2023-11-14,74,3,6,5,0.0,2.0,6,1,0,0.0,3,7,0,0,0,0,0,0,3,11,0,2023,November,Q4,Tuesday,Middle,30,28
662,5084.0,1985,Graduation,Widow,58330.0,0,1,2023-12-25,87,445,53,213,104.0,98.0,151,1,6,4.0,13,4,0,0,0,0,0,0,3,11,0,2023,December,Q4,Monday,End,40,38
663,1777.0,1990,Basic,Married,25965.0,0,0,2022-09-07,29,2,2,11,41.0,7.0,11,1,2,0.0,3,8,0,0,0,0,0,0,3,11,0,2022,September,Q3,Wednesday,Start,35,32
664,8162.0,1966,Master,Together,14661.0,0,0,2023-01-01,88,4,1,11,6.0,2.0,2,1,1,0.0,3,6,0,0,0,0,0,0,3,11,0,2023,January,Q1,Sunday,Start,59,57
665,10826.0,1969,Graduation,Married,18690.0,0,0,2022-12-28,77,6,1,7,23.0,4.0,19,1,1,1.0,2,8,0,0,0,0,0,0,3,11,0,2022,December,Q4,Wednesday,End,56,53
666,8754.0,1984,PhD,Together,45068.0,0,1,2023-05-16,25,14,0,3,0.0,0.0,3,1,1,0.0,2,7,0,0,0,0,0,0,3,11,0,2023,May,Q2,Tuesday,Middle,41,39
667,1987.0,1997,Basic,Single,21063.0,1,0,2023-09-25,34,1,10,11,19.0,3.0,15,2,2,0.0,3,6,0,0,0,0,0,0,3,11,0,2023,September,Q3,Monday,End,28,26
668,11007.0,1978,PhD,Married,29187.0,1,0,2023-05-09,43,26,0,6,0.0,0.0,2,1,1,0.0,3,8,0,0,0,0,0,0,3,11,0,2023,May,Q2,Tuesday,Start,47,45
669,7426.0,1981,2n Cycle,Married,54690.0,1,1,2023-11-07,76,111,16,37,7.0,9.0,18,3,3,1.0,5,3,0,0,0,0,0,0,3,11,0,2023,November,Q4,Tuesday,Start,44,42
670,9153.0,1974,PhD,Married,59304.0,0,1,2023-07-29,81,418,61,428,80.0,51.0,10,3,7,8.0,10,5,0,0,0,0,0,0,3,11,0,2023,July,Q3,Saturday,End,51,49
671,10379.0,1972,Master,Single,59247.0,0,2,2023-11-08,87,327,9,122,19.0,14.0,83,5,5,2.0,9,6,0,0,0,0,0,0,3,11,0,2023,November,Q4,Wednesday,Start,53,51
672,9204.0,1980,Graduation,Widow,66731.0,0,1,2022-09-12,33,371,159,194,58.0,106.0,141,4,4,3.0,6,3,0,0,0,0,0,0,3,11,0,2022,September,Q3,Monday,Middle,45,42
673,3197.0,1990,Graduation,Married,77353.0,0,1,2023-12-16,38,275,59,107,69.0,101.0,59,2,6,4.0,8,4,0,0,0,0,0,0,3,11,0,2023,December,Q4,Saturday,Middle,35,33
674,2920.0,1985,PhD,Single,52614.0,0,1,2022-12-01,63,789,0,142,12.0,9.0,38,2,2,4.0,8,8,0,0,0,0,0,0,3,11,0,2022,December,Q4,Thursday,Start,40,37
675,6961.0,1984,Graduation,Married,26751.0,2,0,2024-05-22,26,1,1,5,0.0,3.0,1,1,1,0.0,2,8,0,0,0,0,0,0,3,11,0,2024,May,Q2,Wednesday,End,41,40
676,4673.0,1973,PhD,Married,81300.0,0,1,2022-10-30,17,1004,12,145,32.0,12.0,36,3,10,3.0,5,5,0,0,0,1,0,0,3,11,1,2022,October,Q4,Sunday,End,52,49
677,9937.0,1989,Graduation,Single,70337.0,0,0,2024-01-02,75,187,81,149,25.0,43.0,91,1,2,2.0,12,1,0,0,0,0,0,0,3,11,0,2024,January,Q1,Tuesday,Start,36,35
678,8779.0,1995,2n Cycle,Married,36145.0,1,0,2023-06-16,13,56,4,76,17.0,1.0,18,4,4,1.0,3,9,1,0,0,0,0,0,3,11,1,2023,June,Q2,Friday,Middle,30,28
679,9596.0,1990,PhD,Single,65295.0,0,0,2023-12-23,19,365,32,117,34.0,110.0,6,1,3,3.0,13,2,0,0,0,0,0,0,3,11,0,2023,December,Q4,Saturday,End,35,33
680,2891.0,1973,Graduation,Divorced,68118.0,0,1,2023-10-18,51,595,23,123,10.0,23.0,154,2,8,9.0,4,6,0,0,0,0,0,0,3,11,0,2023,October,Q4,Wednesday,Middle,52,50
681,4910.0,1977,Graduation,Divorced,68743.0,0,0,2022-08-30,81,1132,134,384,175.0,134.0,115,1,11,5.0,13,7,0,0,0,0,0,0,3,11,0,2022,August,Q3,Tuesday,End,48,45
682,130.76,1992,2n Cycle,Together,41039.0,0,0,2023-07-25,32,34,11,137,179.0,61.0,45,1,8,1.0,5,8,0,0,0,0,0,0,3,11,0,2023,July,Q3,Tuesday,End,33,31
683,10120.0,1965,Graduation,Together,38946.0,0,1,2023-10-24,84,116,6,82,6.0,6.0,41,2,3,1.0,6,5,0,0,0,0,0,0,3,11,0,2023,October,Q4,Tuesday,End,60,58
684,6327.0,1977,Graduation,Together,65777.0,0,0,2023-12-19,87,565,32,435,28.0,32.0,54,1,2,8.0,6,1,0,0,0,0,0,0,3,11,0,2023,December,Q4,Tuesday,Middle,48,46
685,10142.0,1986,PhD,Divorced,66476.0,0,1,2023-03-07,98,372,18,126,47.0,48.0,78,2,5,2.0,11,4,0,0,0,0,0,0,3,11,0,2023,March,Q1,Tuesday,Start,39,37
686,9826.0,1982,PhD,Single,86857.0,0,0,2022-09-12,96,899,102,838,133.0,102.0,40,1,5,6.0,10,2,0,0,0,0,0,0,3,11,1,2022,September,Q3,Monday,Middle,43,40
687,1501.0,1992,PhD,Married,94443.83999999998,0,0,2022-08-04,21,55,16,915,17.0,3.0,4,10,0,10.679999999999836,2,1,0,0,0,0,0,0,3,11,0,2022,August,Q3,Thursday,Start,33,30
688,10767.0,1999,PhD,Together,77845.0,0,0,2024-05-16,40,760,40,480,0.0,40.0,26,1,3,5.0,12,1,0,0,1,1,0,0,3,11,0,2024,May,Q2,Thursday,Middle,26,25
689,7279.0,1979,PhD,Together,69476.0,0,0,2023-09-30,3,260,86,559,63.0,9.0,67,1,4,6.0,4,2,0,0,0,0,0,0,3,11,0,2023,September,Q3,Saturday,End,46,44
690,7230.0,1970,PhD,Divorced,50611.0,0,1,2022-10-04,98,459,0,24,6.0,0.0,4,6,4,5.0,7,6,0,1,0,0,0,0,3,11,1,2022,October,Q4,Tuesday,Start,55,52
691,143.0,1980,Graduation,Single,61209.0,0,0,2023-08-25,73,466,0,224,119.0,49.0,99,1,5,3.0,4,2,0,0,0,0,0,0,3,11,0,2023,August,Q3,Friday,End,45,43
692,450.0,1968,Master,Together,42315.0,0,1,2023-07-12,90,67,15,80,17.0,11.0,80,3,1,4.0,4,3,0,0,0,0,0,0,3,11,0,2023,July,Q3,Wednesday,Middle,57,55
693,9316.0,1962,Basic,Together,13084.0,0,0,2023-11-02,29,2,0,7,3.0,7.0,10,1,1,0.0,3,6,0,0,0,0,0,0,3,11,0,2023,November,Q4,Thursday,Start,63,61
694,6379.0,1959,Master,Widow,47570.0,1,1,2023-05-29,3,67,1,20,0.0,2.0,31,3,2,2.0,2,7,0,0,0,0,0,0,3,11,1,2023,May,Q2,Monday,End,66,64
695,9239.0,1971,Master,Married,61923.0,0,2,2023-07-26,94,92,4,18,3.0,3.0,6,1,2,1.0,4,3,0,0,0,0,0,0,3,11,0,2023,July,Q3,Wednesday,End,54,52
696,8315.0,2002,Graduation,Single,34824.0,0,0,2024-03-26,65,4,2,11,2.0,0.0,4,1,1,0.0,2,6,0,0,0,0,0,0,3,11,0,2024,March,Q1,Tuesday,End,23,22
697,2868.0,1959,PhD,Single,26518.0,1,1,2023-04-08,33,20,1,28,3.0,3.0,2,3,2,0.0,3,8,0,0,0,0,0,0,3,11,1,2023,April,Q2,Saturday,Start,66,64
698,10888.0,1971,Graduation,Single,45938.0,0,0,2023-11-03,46,273,11,178,62.0,83.0,29,2,8,4.0,6,6,0,0,0,0,0,0,3,11,0,2023,November,Q4,Friday,Start,54,52
699,1277.0,1970,Graduation,Together,78468.0,0,0,2024-04-09,29,434,22,388,104.0,22.0,34,1,10,7.0,10,4,0,0,0,1,0,0,3,11,0,2024,April,Q2,Tuesday,Start,55,54
700,9977.0,1983,Graduation,Divorced,78901.0,0,1,2023-09-17,98,321,11,309,33.0,26.0,34,3,9,3.0,5,4,0,0,0,0,0,0,3,11,0,2023,September,Q3,Sunday,Middle,42,40
701,10196.0,1988,Graduation,Married,71427.0,2,0,2024-03-12,26,212,123,177,15.0,64.0,23,2,8,2.0,8,4,0,0,0,0,0,0,3,11,0,2024,March,Q1,Tuesday,Middle,37,36
702,6384.0,1988,Graduation,Divorced,71022.0,0,1,2024-02-11,30,909,12,278,0.0,12.0,227,3,5,2.0,11,8,1,0,0,0,0,0,3,11,0,2024,February,Q1,Sunday,Middle,37,36
703,8029.0,1998,Master,Single,90247.0,0,0,2024-04-29,27,1184,32,352,21.0,16.0,16,1,3,4.0,7,1,0,1,1,1,0,0,3,11,1,2024,April,Q2,Monday,End,27,26
704,968.0,1978,Master,Divorced,41335.0,1,0,2023-12-26,24,112,19,21,16.0,14.0,5,3,4,1.0,4,7,0,0,0,0,0,0,3,11,0,2023,December,Q4,Tuesday,End,47,45
705,6988.0,1996,Graduation,Married,71952.0,1,0,2023-01-10,93,656,80,455,52.0,107.0,93,2,8,4.0,8,4,1,0,1,0,0,0,3,11,0,2023,January,Q1,Tuesday,Start,29,27
706,4472.0,1980,PhD,Divorced,35682.0,1,0,2024-06-27,34,23,0,8,6.0,2.0,18,1,1,1.0,3,2,0,0,0,0,0,0,3,11,0,2024,June,Q2,Thursday,End,45,44
707,6991.0,1961,Graduation,Divorced,43185.0,0,1,2023-04-10,88,537,6,42,16.0,6.0,30,2,9,3.0,6,8,0,0,0,0,0,0,3,11,0,2023,April,Q2,Monday,Start,64,62
708,3336.0,1958,PhD,Together,66375.0,0,1,2023-11-21,96,712,0,45,0.0,0.0,191,3,2,4.0,5,7,1,0,0,0,0,0,3,11,0,2023,November,Q4,Tuesday,End,67,65
709,4301.0,1981,Master,Married,35178.0,1,0,2023-01-10,10,23,1,13,2.0,2.0,18,1,1,1.0,2,7,1,0,0,0,0,0,3,11,1,2023,January,Q1,Tuesday,Start,44,42
710,1940.0,1996,Graduation,Married,25252.0,1,0,2023-07-12,26,1,3,4,2.0,2.0,6,1,1,0.0,2,8,0,0,0,0,0,0,3,11,0,2023,July,Q3,Wednesday,Middle,29,27
711,1272.0,1975,Master,Single,55250.0,0,1,2022-10-21,49,664,58,83,32.0,0.0,66,4,7,5.0,10,5,0,0,0,0,0,0,3,11,0,2022,October,Q4,Friday,End,50,47
712,1388.0,1985,Graduation,Single,33249.0,1,0,2023-02-20,11,6,10,21,19.0,14.0,42,2,2,1.0,3,6,0,0,0,0,0,0,3,11,0,2023,February,Q1,Monday,Middle,40,38
713,1044.0,1963,Graduation,Together,58398.0,0,0,2023-05-14,44,299,5,201,21.0,21.0,49,3,5,4.0,8,4,0,0,0,0,0,0,3,11,0,2023,May,Q2,Sunday,Middle,62,60
714,6969.0,1992,Graduation,Together,50272.0,1,0,2023-08-07,75,99,13,66,43.0,8.0,4,3,4,1.0,5,7,0,0,0,0,0,0,3,11,0,2023,August,Q3,Monday,Start,33,31
715,10479.0,1985,PhD,Married,76618.0,0,0,2022-12-07,64,749,40,294,121.0,160.0,147,1,3,2.0,5,1,0,0,0,0,0,0,3,11,0,2022,December,Q4,Wednesday,Start,40,37
716,3619.0,1970,2n Cycle,Divorced,87305.0,0,0,2022-09-23,19,345,25,501,63.0,138.0,80,1,5,3.0,8,2,0,0,1,0,0,0,3,11,1,2022,September,Q3,Friday,End,55,52
717,1715.0,1988,Graduation,Together,25851.0,1,0,2023-02-11,45,9,4,18,7.0,5.0,5,2,2,0.0,3,7,0,0,0,0,0,0,3,11,0,2023,February,Q1,Saturday,Middle,37,35
718,10159.0,1980,Graduation,Divorced,58710.0,0,1,2023-03-31,77,440,81,368,0.0,122.0,174,6,11,5.0,9,6,0,0,0,0,0,0,3,11,0,2023,March,Q1,Friday,End,45,43
719,1463.0,1968,Graduation,Single,45160.0,1,1,2024-03-29,9,8,2,5,3.0,0.0,3,1,1,0.0,2,7,0,0,0,0,0,0,3,11,0,2024,March,Q1,Friday,End,57,56
720,5114.0,1975,Master,Married,74806.0,0,1,2022-12-19,1,670,9,249,0.0,28.0,9,2,5,4.0,5,4,0,0,0,0,0,0,3,11,0,2022,December,Q4,Monday,Middle,50,47
721,4990.0,1964,Graduation,Married,59111.0,0,0,2023-05-02,90,524,0,134,28.0,28.0,155,1,11,1.0,8,7,0,0,0,0,0,0,3,11,0,2023,May,Q2,Tuesday,Start,61,59
722,4329.0,1994,PhD,Married,18988.0,1,0,2024-05-23,43,6,0,6,2.0,1.0,1,2,1,0.0,3,7,0,0,0,0,0,0,3,11,0,2024,May,Q2,Thursday,End,31,30
723,10936.0,1975,Graduation,Married,72190.0,0,0,2023-02-13,79,597,166,597,172.0,166.0,227,1,5,6.0,4,3,0,0,0,0,0,0,3,11,0,2023,February,Q1,Monday,Middle,50,48
724,4692.0,1986,Graduation,Married,7668.96,1,0,2022-08-01,19,7,0,12,13.0,7.0,32,5,4,1.0,2,9,1,0,0,0,0,0,3,11,1,2022,August,Q3,Monday,Start,39,36
725,7212.0,1976,Graduation,Married,44794.0,0,1,2024-06-08,98,54,0,7,0.0,0.0,4,1,2,0.0,3,6,0,0,0,0,0,0,3,11,0,2024,June,Q2,Saturday,Start,49,48
726,6086.0,1965,Graduation,Married,80395.0,0,0,2023-11-23,62,445,25,706,80.0,76.0,48,1,6,5.0,12,2,0,0,0,1,0,0,3,11,0,2023,November,Q4,Thursday,End,60,58
727,437.0,1986,Master,Divorced,75012.0,0,0,2024-01-25,41,294,142,218,164.0,58.0,151,1,3,8.0,11,1,0,0,0,0,0,0,3,11,0,2024,January,Q1,Thursday,End,39,38
728,11073.039999999999,1975,Master,Married,56962.0,2,1,2023-10-11,60,292,3,77,10.0,3.0,26,7,6,3.0,5,7,0,0,0,0,0,0,3,11,0,2023,October,Q4,Wednesday,Middle,50,48
729,11073.039999999999,2001,Graduation,Together,89891.0,0,0,2023-04-15,17,412,22,132,59.0,28.0,183,1,11,6.0,8,4,0,0,1,0,0,0,3,11,0,2023,April,Q2,Saturday,Middle,24,22
730,5329.0,1959,PhD,Divorced,35946.0,1,1,2023-09-27,24,8,0,3,0.0,0.0,0,1,0,0.0,3,5,0,0,0,0,0,0,3,11,0,2023,September,Q3,Wednesday,End,66,64
731,610.0,1963,PhD,Together,53593.0,1,1,2022-08-07,60,349,4,78,6.0,0.0,43,8,7,2.0,6,8,0,0,0,0,0,0,3,11,0,2022,August,Q3,Sunday,Start,62,59
732,9384.0,1988,Graduation,Married,66373.0,1,1,2023-06-12,57,328,9,124,12.0,24.0,109,7,4,2.0,10,3,0,0,0,0,0,0,3,11,0,2023,June,Q2,Monday,Middle,37,35
733,5956.0,1958,PhD,Divorced,45072.0,1,2,2023-10-16,74,144,2,99,7.0,2.0,30,5,6,1.0,4,8,0,0,0,0,0,0,3,11,0,2023,October,Q4,Monday,Middle,67,65
734,10430.0,1983,Graduation,Divorced,89694.0,1,1,2023-10-09,22,1126,28,211,37.0,28.0,42,3,4,3.0,4,5,0,1,1,1,0,0,3,11,0,2023,October,Q4,Monday,Start,42,40
735,7875.0,1959,Graduation,Married,72025.0,0,0,2024-04-29,46,967,0,617,43.0,50.0,0,1,4,8.0,13,2,0,1,1,1,0,0,3,11,1,2024,April,Q2,Monday,End,66,65
736,7072.0,1983,Graduation,Married,67432.0,0,1,2023-03-29,69,432,79,341,177.0,136.0,170,2,8,5.0,4,4,0,0,0,0,0,0,3,11,0,2023,March,Q1,Wednesday,End,42,40
737,6255.0,1962,Master,Together,70545.0,0,1,2024-06-03,29,138,39,63,55.0,18.0,21,1,4,1.0,7,2,0,0,0,0,0,0,3,11,0,2024,June,Q2,Monday,Start,63,62
738,6516.0,1999,Basic,Married,17487.0,1,0,2023-03-18,37,1,0,2,7.0,4.0,6,1,1,0.0,2,7,0,0,0,0,0,0,3,11,0,2023,March,Q1,Saturday,Middle,26,24
739,5564.0,1979,Graduation,Together,62882.0,0,1,2022-08-09,26,509,133,497,78.0,24.0,97,2,7,5.0,6,4,0,0,0,0,0,0,3,11,0,2022,August,Q3,Tuesday,Start,46,43
740,5682.0,1963,PhD,Single,64108.0,0,1,2023-03-23,8,948,10,86,13.0,21.0,21,4,6,9.0,11,5,0,0,0,0,0,0,3,11,0,2023,March,Q1,Thursday,End,62,60
741,7458.0,1966,Master,Together,34941.0,1,1,2023-03-06,26,39,2,25,4.0,3.0,24,2,3,0.0,3,8,0,0,0,0,0,0,3,11,0,2023,March,Q1,Monday,Start,59,57
742,5237.0,1960,PhD,Single,48767.0,1,2,2024-01-01,79,28,1,21,3.0,0.0,10,3,2,1.0,3,5,0,0,0,0,0,0,3,11,0,2024,January,Q1,Monday,Start,65,64
743,7761.0,1988,2n Cycle,Together,38702.0,1,0,2023-08-01,71,13,11,24,13.0,8.0,40,2,3,0.0,4,6,0,0,0,0,0,0,3,11,0,2023,August,Q3,Tuesday,Start,37,35
744,5278.0,1974,Graduation,Married,82224.0,0,0,2024-01-25,83,307,26,360,138.0,31.0,40,1,6,9.0,5,3,0,0,0,1,0,0,3,11,0,2024,January,Q1,Thursday,End,51,50
745,3560.0,1962,Graduation,Together,83844.0,0,0,2023-05-12,57,901,31,345,75.0,31.0,191,1,4,4.0,11,1,0,0,1,0,0,0,3,11,0,2023,May,Q2,Friday,Middle,63,61
746,7235.0,1985,2n Cycle,Married,17003.0,1,0,2023-12-09,37,2,5,12,4.0,8.0,7,3,2,0.0,4,5,0,0,0,0,0,0,3,11,0,2023,December,Q4,Saturday,Start,40,38
747,10548.0,2002,Graduation,Single,71163.0,0,0,2024-03-09,30,283,17,372,138.0,106.0,44,1,3,8.0,12,1,0,0,0,0,0,0,3,11,0,2024,March,Q1,Saturday,Start,23,22
748,2281.0,1980,Graduation,Single,33697.0,1,0,2023-09-15,34,4,3,7,0.0,3.0,11,1,1,0.0,2,7,1,0,0,0,0,0,3,11,0,2023,September,Q3,Friday,Middle,45,43
749,4073.0,1964,2n Cycle,Married,63564.0,0,0,2024-01-29,0,769,80,252,15.0,34.0,65,1,10,10.0,7,6,1,0,0,0,0,0,3,11,1,2024,January,Q1,Monday,End,61,60
750,6974.0,1982,PhD,Together,83443.0,0,0,2023-12-31,89,518,42,742,55.0,56.0,84,1,6,10.0,5,2,0,0,0,0,0,0,3,11,0,2023,December,Q4,Sunday,End,43,41
751,7938.0,1968,PhD,Together,51518.0,0,1,2023-10-03,92,350,8,66,17.0,4.0,4,2,3,2.0,10,3,0,0,0,0,0,0,3,11,0,2023,October,Q4,Tuesday,Start,57,55
752,7094.0,1985,Graduation,Widow,58330.0,0,1,2023-12-25,87,445,53,213,104.0,98.0,151,1,6,4.0,13,4,0,0,0,0,0,0,3,11,0,2023,December,Q4,Monday,End,40,38
753,3667.0,1979,Graduation,Married,80952.0,0,0,2023-02-28,20,778,172,689,41.0,27.0,44,1,8,5.0,11,8,0,1,1,1,0,0,3,11,1,2023,February,Q1,Tuesday,End,46,44
754,7723.0,1989,Graduation,Together,75507.0,0,0,2024-05-02,56,709,93,374,104.0,80.0,80,1,8,6.0,6,3,0,0,0,0,0,0,3,11,0,2024,May,Q2,Thursday,Start,36,35
755,3870.0,1988,2n Cycle,Together,63855.0,0,0,2023-02-09,28,359,35,314,93.0,116.0,89,1,7,3.0,13,4,0,0,0,0,0,0,3,11,0,2023,February,Q1,Thursday,Start,37,35
756,4012.0,1982,PhD,Together,62220.0,0,1,2022-08-11,55,799,12,375,16.0,12.0,12,5,7,6.0,5,6,0,0,0,0,0,0,3,11,1,2022,August,Q3,Thursday,Middle,43,40
757,5909.0,1974,Graduation,Married,58512.0,0,1,2023-09-19,25,895,10,101,13.0,0.0,152,5,3,4.0,8,8,0,0,0,0,0,0,3,11,0,2023,September,Q3,Tuesday,Middle,51,49
758,10470.0,1989,Master,Married,40662.0,1,0,2023-03-15,0,40,2,23,0.0,4.0,23,2,2,1.0,3,4,0,0,0,0,0,0,3,11,0,2023,March,Q1,Wednesday,Middle,36,34
759,6488.0,1969,PhD,Married,38829.0,0,1,2024-04-06,86,76,0,7,0.0,0.0,16,1,3,2.0,2,5,0,0,0,0,0,0,3,11,0,2024,April,Q2,Saturday,Start,56,55
760,10270.0,1991,2n Cycle,Married,35523.0,1,0,2023-10-03,8,11,5,22,12.0,5.0,11,2,3,0.0,3,7,0,0,0,0,0,0,3,11,0,2023,October,Q4,Tuesday,Start,34,32
761,6887.0,1977,Graduation,Single,79146.0,1,1,2024-04-24,33,245,16,223,21.0,43.0,16,2,8,1.0,8,6,0,0,0,0,0,0,3,11,0,2024,April,Q2,Wednesday,End,48,47
762,6406.0,1998,Master,Married,78285.0,0,0,2023-10-28,13,647,107,391,175.0,67.0,40,1,6,4.0,10,3,0,0,0,0,0,0,3,11,0,2023,October,Q4,Saturday,End,27,25
763,7573.0,1988,PhD,Single,31626.0,1,0,2023-05-10,12,39,1,9,2.0,1.0,34,1,2,1.0,2,7,1,0,0,0,0,0,3,11,1,2023,May,Q2,Wednesday,Start,37,35
764,4508.0,1962,Graduation,Single,75127.0,0,0,2024-05-22,92,203,35,305,46.0,17.0,227,1,2,10.679999999999836,5,1,0,0,0,0,0,0,3,11,0,2024,May,Q2,Wednesday,End,63,62
765,221.0,1965,Graduation,Married,48726.0,0,1,2023-04-27,90,138,3,38,4.0,0.0,59,3,3,2.0,4,6,0,0,0,0,0,0,3,11,0,2023,April,Q2,Thursday,End,60,58
766,5331.0,1987,Graduation,Married,74985.0,0,0,2022-09-11,8,587,51,898,226.35999999999967,0.0,86,1,3,6.0,7,2,0,0,0,0,0,0,3,11,0,2022,September,Q3,Sunday,Middle,38,35
767,1911.0,1997,Graduation,Together,67430.0,0,0,2022-09-05,6,595,97,291,127.0,133.0,121,1,11,5.0,12,6,0,0,0,0,0,0,3,11,0,2022,September,Q3,Monday,Start,28,25
768,130.76,1975,2n Cycle,Married,46891.0,0,1,2023-09-01,91,43,12,23,29.0,15.0,61,1,2,1.0,4,4,0,0,0,0,0,0,3,11,0,2023,September,Q3,Friday,Start,50,48
769,8786.0,1966,Master,Married,62058.0,0,1,2023-05-26,52,301,7,74,10.0,0.0,58,4,6,1.0,7,6,0,0,0,0,0,0,3,11,0,2023,May,Q2,Friday,End,59,57
770,10582.0,1989,Graduation,Married,72063.0,0,1,2023-07-03,3,180,32,348,76.0,32.0,90,2,5,2.0,12,2,0,0,0,0,0,0,3,11,0,2023,July,Q3,Monday,Start,36,34
771,1915.0,1961,PhD,Married,78939.0,0,0,2023-12-12,57,794,115,243,150.0,0.0,205,1,8,5.0,6,3,0,0,0,0,0,0,3,11,0,2023,December,Q4,Tuesday,Middle,64,62
772,8897.0,1975,Graduation,Single,42720.0,1,1,2023-04-24,9,392,5,91,28.0,26.0,112,8,7,3.0,7,8,0,0,0,0,0,0,3,11,1,2023,April,Q2,Monday,End,50,48
773,2371.0,1982,Graduation,Married,33622.0,1,1,2023-04-13,22,39,1,22,3.0,4.0,12,3,2,0.0,4,7,0,0,0,0,0,0,3,11,0,2023,April,Q2,Thursday,Middle,43,41
774,4303.0,1967,PhD,Together,7668.96,0,1,2022-12-08,76,107,2,12,2.0,2.0,12,0,0,0.0,2,9,0,0,0,0,0,0,3,11,0,2022,December,Q4,Thursday,Start,58,55
775,6825.0,1963,Graduation,Together,41452.0,1,1,2023-03-06,86,13,0,3,0.0,0.0,0,1,1,0.0,2,7,0,0,0,0,0,0,3,11,0,2023,March,Q1,Monday,Start,62,60
776,1072.0,1975,PhD,Single,40760.0,0,1,2023-08-30,64,70,0,17,0.0,0.0,6,2,2,1.0,3,6,0,0,0,0,0,0,3,11,0,2023,August,Q3,Wednesday,End,50,48
777,4964.0,1968,PhD,Together,74250.0,0,0,2024-01-26,90,680,11,392,75.0,0.0,0,1,2,10.679999999999836,4,1,0,0,0,0,0,0,3,11,0,2024,January,Q1,Friday,End,57,56
778,2461.0,1965,Master,Single,51124.0,1,1,2023-12-18,79,26,1,11,0.0,1.0,4,2,1,0.0,3,3,0,0,0,0,0,0,3,11,0,2023,December,Q4,Monday,Middle,60,58
779,10736.0,1981,Graduation,Single,72258.0,0,1,2023-09-12,28,522,0,522,226.35999999999967,120.0,134,2,6,9.0,5,2,0,0,0,0,0,0,3,11,0,2023,September,Q3,Tuesday,Middle,44,42
780,3194.0,1984,PhD,Single,71466.0,0,0,2024-04-05,86,412,12,546,78.0,177.35999999999967,0,1,4,4.0,10,1,0,0,0,0,0,0,3,11,0,2024,April,Q2,Friday,Start,41,40
781,10839.0,1986,Graduation,Together,36283.0,1,1,2024-04-14,42,6,5,5,8.0,0.0,5,2,1,0.0,3,4,0,0,0,0,0,0,3,11,0,2024,April,Q2,Sunday,Middle,39,38
782,130.76,1980,Graduation,Single,20587.0,1,0,2024-05-11,39,2,3,6,4.0,1.0,9,1,1,1.0,2,7,0,0,0,0,0,0,3,11,0,2024,May,Q2,Saturday,Middle,45,44
783,4290.0,1982,Graduation,Married,30467.0,1,0,2024-03-19,8,1,3,8,2.0,5.0,5,1,1,0.0,2,7,0,0,0,0,0,0,3,11,0,2024,March,Q1,Tuesday,Middle,43,42
784,10219.0,1982,Graduation,Together,31590.0,1,0,2023-06-18,40,6,2,15,6.0,6.0,3,1,1,0.0,3,8,0,0,0,0,0,0,3,11,0,2023,June,Q2,Sunday,Middle,43,41
